movie_id,title,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genres_list
1096,Sophie's Choice ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1097,E.T. the Extra-Terrestrial ,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"[""Children's"", 'Drama', 'Fantasy', 'Sci-Fi']"
1098,"Search for One-eye Jimmy, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1099,"Christmas Carol, A ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1100,Days of Thunder ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Romance']"
1101,Top Gun ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Romance']"
1102,American Strays ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
1103,Rebel Without a Cause ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1104,"Streetcar Named Desire, A ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1105,Children of the Corn IV: The Gathering ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1106,"Leopard Son, The ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1107,Loser ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1108,Prerokbe Ognja ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1109,Charm's Incidents ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1110,Bird of Prey ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1112,Palookaville ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1113,"Associate, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1114,"Funeral, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1115,Sleepover ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1116,"Single Girl, A (La Fille Seule) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1117,"Eighth Day, The (Le Huitième jour ) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1118,Tashunga ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Adventure', 'Western']"
1119,Drunks ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1120,"People vs. Larry Flynt, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1121,Glory Daze ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1122,Plutonium Circus ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1123,"Perfect Candidate, A ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1124,On Golden Pond ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1125,"Return of the Pink Panther, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1126,Drop Dead Fred ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Comedy', 'Fantasy']"
1127,"Abyss, The ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
1128,"Fog, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1129,Escape from New York ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
1130,"Howling, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1131,Jean de Florette ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1132,Manon of the Spring (Manon des sources) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1133,Talking About Sex ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1134,Johnny 100 Pesos ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
1135,Private Benjamin ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1136,Monty Python and the Holy Grail ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1137,Hustler White ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1138,Dadetown ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1139,Everything Relative ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1140,Entertaining Angels: The Dorothy Day Story ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1141,Hoogste tijd ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1142,Get Over It ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1143,Three Lives and Only One Death ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1144,"Line King: Al Hirschfeld, The ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1145,Snowriders ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1146,Curtis's Charm ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1147,When We Were Kings ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1148,"Wrong Trousers, The ",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', 'Comedy']"
1149,JLG/JLG - autoportrait de décembre ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Documentary', 'Drama']"
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1151,Faust ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Animation', 'Comedy', 'Thriller']"
1152,He Walked by Night ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"['Crime', 'Film-Noir', 'Thriller']"
1153,Raw Deal ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Film-Noir']
1154,T-Men ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Film-Noir']
1155,"Invitation, The (Zaproszenie) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1156,"Children Are Watching us, The (Bambini ci guardano, I) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1157,"Symphonie pastorale, La ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1158,Here Comes Cookie ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1159,Love in Bloom ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1160,Six of a Kind ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1161,"Tin Drum, The (Blechtrommel, Die) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1162,"Ruling Class, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1163,Mina Tannenbaum ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1164,Two or Three Things I Know About Her ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1165,"Bloody Child, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
1166,Farmer & Chase ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1167,Dear God ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1168,Bad Moon ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1169,American Dream ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1170,Best of the Best 3: No Turning Back ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
1171,Bob Roberts ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1172,Cinema Paradiso ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
1173,"Cook the Thief His Wife & Her Lover, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1174,Grosse Fatigue ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1175,Delicatessen ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Comedy', 'Sci-Fi']"
1176,"Double Life of Veronique, The (La Double Vie de Véronique) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1177,Enchanted April ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1178,Paths of Glory ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1179,"Grifters, The ",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"['Crime', 'Drama', 'Film-Noir']"
1180,Hear My Song ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1181,"Shooter, The ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
1183,"English Patient, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"['Drama', 'Romance', 'War']"
1184,Mediterraneo ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Comedy', 'War']"
1185,My Left Foot ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1186,"Sex, Lies, and Videotape ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1187,Passion Fish ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1188,Strictly Ballroom ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1189,"Thin Blue Line, The ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1190,Tie Me Up! Tie Me Down! ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1191,Madonna: Truth or Dare ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1192,Paris Is Burning ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1193,One Flew Over the Cuckoo's Nest ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1194,Up in Smoke ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1196,Star Wars: Episode V - The Empire Strikes Back ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'War']"
1197,"Princess Bride, The ",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Adventure', 'Comedy', 'Romance']"
1198,Raiders of the Lost Ark ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']"
1199,Brazil ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Sci-Fi']
1200,Aliens ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"['Action', 'Sci-Fi', 'Thriller', 'War']"
1201,"Good, The Bad and The Ugly, The ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Action', 'Western']"
1202,Withnail and I ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1203,12 Angry Men ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1204,Lawrence of Arabia ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Adventure', 'War']"
1205,"Transformers: The Movie, The ",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"['Action', 'Animation', ""Children's"", 'Sci-Fi', 'Thriller', 'War']"
1206,"Clockwork Orange, A ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Sci-Fi']
1207,To Kill a Mockingbird ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1208,Apocalypse Now ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1209,Once Upon a Time in the West ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
1210,Star Wars: Episode VI - Return of the Jedi ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']"
1211,Wings of Desire (Der Himmel über Berlin) ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
1212,"Third Man, The ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Mystery', 'Thriller']"
1213,GoodFellas ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
1214,Alien ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
1215,Army of Darkness ,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi']"
1216,"Big Blue, The (Le Grand Bleu) ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Adventure', 'Romance']"
1217,Ran ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1218,"Killer, The (Die xue shuang xiong) ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
1219,Psycho ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Horror', 'Thriller']"
1220,"Blues Brothers, The ",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Action', 'Comedy', 'Musical']"
1221,"Godfather: Part II, The ",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime', 'Drama']"
1222,Full Metal Jacket ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Action', 'Drama', 'War']"
1223,"Grand Day Out, A ",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', 'Comedy']"
1224,Henry V ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1225,Amadeus ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1226,"Quiet Man, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1227,Once Upon a Time in America ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Drama', 'Thriller']"
1228,Raging Bull ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1230,Annie Hall ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1231,"Right Stuff, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1232,Stalker ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"['Mystery', 'Sci-Fi']"
1233,"Boat, The (Das Boot) ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Action', 'Drama', 'War']"
1234,"Sting, The ",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime']"
1235,Harold and Maude ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1236,Trust ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1237,"Seventh Seal, The (Sjunde inseglet, Det) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1238,Local Hero ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1240,"Terminator, The ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Action', 'Sci-Fi', 'Thriller']"
1241,Braindead ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Comedy', 'Horror']"
1242,Glory ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Action', 'Drama', 'War']"
1243,Rosencrantz and Guildenstern Are Dead ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1244,Manhattan ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
1245,Miller's Crossing ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1246,Dead Poets Society ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1247,"Graduate, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1248,Touch of Evil ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"['Crime', 'Film-Noir', 'Thriller']"
1249,Nikita (La Femme Nikita) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
1250,"Bridge on the River Kwai, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1251,8 1/2 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1252,Chinatown ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"['Film-Noir', 'Mystery', 'Thriller']"
1253,"Day the Earth Stood Still, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Drama', 'Sci-Fi']"
1254,"Treasure of the Sierra Madre, The ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Adventure']
1255,Bad Taste ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Comedy', 'Horror']"
1256,Duck Soup ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Comedy', 'War']"
1257,Better Off Dead... ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1258,"Shining, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1259,Stand by Me ,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Adventure', 'Comedy', 'Drama']"
1260,M ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"['Crime', 'Film-Noir', 'Thriller']"
1261,Evil Dead II (Dead By Dawn) ,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Comedy', 'Horror']"
1262,"Great Escape, The ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Adventure', 'War']"
1263,"Deer Hunter, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1264,Diva ,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']"
1265,Groundhog Day ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1266,Unforgiven ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
1267,"Manchurian Candidate, The ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"['Film-Noir', 'Thriller']"
1268,Pump Up the Volume ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1269,Arsenic and Old Lace ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Comedy', 'Mystery', 'Thriller']"
1270,Back to the Future ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Comedy', 'Sci-Fi']"
1271,Fried Green Tomatoes ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1272,Patton ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1273,Down by Law ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1274,Akira ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']"
1275,Highlander ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']"
1276,Cool Hand Luke ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1277,Cyrano de Bergerac ,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Action', 'Drama', 'Romance']"
1278,Young Frankenstein ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Comedy', 'Horror']"
1279,Night on Earth ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1280,Raise the Red Lantern ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1281,"Great Dictator, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1282,Fantasia ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Animation', ""Children's"", 'Musical']"
1283,High Noon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
1284,"Big Sleep, The ",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Film-Noir', 'Mystery']"
1285,Heathers ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1286,Somewhere in Time ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1287,Ben-Hur ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']"
1288,This Is Spinal Tap ,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"['Comedy', 'Drama', 'Musical']"
1289,Koyaanisqatsi ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"['Documentary', 'War']"
1290,Some Kind of Wonderful ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1291,Indiana Jones and the Last Crusade ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']"
1292,Being There ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1293,Gandhi ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1294,M*A*S*H ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Comedy', 'War']"
1295,"Unbearable Lightness of Being, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1296,"Room with a View, A ",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1297,Real Genius ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1298,Pink Floyd - The Wall ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,"['Drama', 'Musical', 'War']"
1299,"Killing Fields, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
1300,My Life as a Dog (Mitt liv som hund) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1301,Forbidden Planet ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Sci-Fi']
1302,Field of Dreams ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1303,"Man Who Would Be King, The ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Adventure']
1304,Butch Cassidy and the Sundance Kid ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Action', 'Comedy', 'Western']"
1305,"Paris, Texas ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1306,Until the End of the World (Bis ans Ende der Welt) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Drama', 'Sci-Fi']"
1307,When Harry Met Sally... ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
1308,I Shot a Man in Vegas ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1309,Parallel Sons ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
1310,Hype! ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1311,Santa with Muscles ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1312,Female Perversions ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1313,Mad Dog Time ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
1314,Breathing Room ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
1315,Paris Was a Woman ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1316,Anna ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
1317,I'm Not Rappaport ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
1318,Blue Juice ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
1319,Kids of Survival ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
1320,Alien³ ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
1321,"American Werewolf in London, An ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
1322,Amityville 1992: It's About Time ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
